4650,608.7
4653,608.5
4656,608.5
4659,608.9
4662,609.5
4665,610.6
4668,611.6
4671,612.7
4674,614.1
4677,614.8
4680,615.9
4683,617.0
4686,618.1
4689,618.9
4692,620.5
4695,622.1
4698,623.4
4701,624.5
4704,625.9
4707,627.2
4710,628.2
4713,629.0
4716,630.0
4719,630.7
4722,631.2
4725,632.0
4728,632.7
4731,633.5
4734,634.0
4737,634.7
4740,635.4
4743,636.2
4746,636.5
4749,637.2
4752,638.0
4755,638.6
4758,638.9
4761,639.3
4764,639.7
4767,639.8
4770,640.1
4773,640.4
4776,640.6
4779,640.6
4782,640.6
4785,640.6
4788,640.9
4791,641.0
4794,641.0
4797,641.0
4800,640.9
4803,640.7
4806,640.4
4809,640.0
4812,639.6
4815,639.1
4818,639.0
4821,639.0
4824,639.1
4827,639.6
4830,640.2
4833,641.0
4836,641.4
4839,641.8
4842,641.9
4845,642.0
4848,642.5
4851,643.2
4854,643.5
4857,643.7
4860,644.0
4863,644.3
4866,644.3
4869,644.2
4872,644.2
4875,644.5
4878,644.8
4881,645.8
4884,645.8
4887,645.7
4890,645.7
4893,646.0
4896,646.6
4899,647.1
4902,647.1
4905,647.1
4908,647.1
4911,647.7
4914,648.4
4917,649.0
4920,649.9
4923,650.6
4926,652.0
4929,653.5
4932,654.4
4935,655.5
4938,656.2
4941,656.6
4944,656.9
4947,656.9
4950,656.8
4953,656.7
4956,656.5
4959,656.2
4962,655.6
4965,655.6
4968,655.6
4971,655.8
4974,656.3
4977,656.4
4980,657.1
4983,657.7
4986,658.8
4989,659.4
4992,659.4
4995,659.9
4998,660.5
5001,661.3
5004,662.3
5007,663.9
5010,665.4
5013,666.4
5016,667.2
5019,669.0
5022,671.2
5025,672.4
5028,674.0
5031,676.0
5034,677.8
5037,678.6
5040,679.8
5043,681.1
5046,682.4
5049,683.2
5052,684.5
5055,685.8
5058,687.4
5061,688.1
5064,688.9
5067,689.8
5070,690.4
5073,691.2
5076,691.8
5079,692.7
5082,693.1
5085,694.2
